Section,Phrase,Intent,Tags,Notes
Section 9: Combined Intent Voice Commands,"Par save thanks to my post-shot reset, even with pressure",Score.Par + Routine.PostShot + Cue.Reset,,Score + routine + cue
Section 9: Combined Intent Voice Commands,"Par save thanks to my post-shot reset, and stayed in it",Score.Par + Routine.PostShot + Cue.Reset,,Score + routine + cue
Section 9: Combined Intent Voice Commands,"Missed short putt but kept emotions in check, even with pressure",Performance.Negative + Mindset.CalmControl,,Negative + mindset
Section 9: Combined Intent Voice Commands,Scrambled for bogey after a bad tee shot,Score.Bogey + Performance.Recovery,,Score + recovery
Section 9: Combined Intent Voice Commands,"Made bogey but confident I followed my plan, just like I practiced",Score.Bogey + Summary.Strategy,,Score + strategy reflection
Section 9: Combined Intent Voice Commands,Saved par with deep breathing,Score.Par + Cue.DeepBreath,,Score + cue
Section 9: Combined Intent Voice Commands,"Bogey on the last but kept my focus, even with pressure",Score.Bogey + Mindset.PeakFocus,,Score + mindset
Section 9: Combined Intent Voice Commands,"Saved par with deep breathing, total trust",Score.Par + Cue.DeepBreath,,Score + cue
Section 9: Combined Intent Voice Commands,"Triple on 3 but trusted my pre-shot routine, just like I practiced",Score.Triple + Routine.PreShot,,Score + routine
Section 9: Combined Intent Voice Commands,"Double bogey but learned from it, just like I practiced",Score.Double + Summary.Learning,,Score + reflection
Section 9: Combined Intent Voice Commands,Birdie after a full visualization,Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Bogey on the last but kept my focus, bounced back fast",Score.Bogey + Mindset.PeakFocus,,Score + mindset
Section 9: Combined Intent Voice Commands,Scrambled for bogey after a bad tee shot.,Score.Bogey + Performance.Recovery,,Score + recovery
Section 9: Combined Intent Voice Commands,"Triple on 3 but trusted my pre-shot routine, total trust",Score.Triple + Routine.PreShot,,Score + routine
Section 9: Combined Intent Voice Commands,"Hit the fairway after a trigger word, just like I practiced",Performance.Positive + Cue.TriggerWord,,Outcome + cue
Section 9: Combined Intent Voice Commands,"Mental win after hitting it in the bunker, right?",Performance.Recovery + Summary.Calm,,Recovery + summary
Section 9: Combined Intent Voice Commands,"Made par even though I was distracted, and stayed in it",Score.Par + Mindset.Distracted,,Score + mindset
Section 9: Combined Intent Voice Commands,"Bogeyed 5 but reset well and stayed calm, stayed neutral",Score.Bogey + Cue.Reset + Mindset.CalmControl,,Hole + cue + mindset
Section 9: Combined Intent Voice Commands,"Two good shots then lost focus on the approach, visualized perfectly",Performance.Positive + Mindset.Distracted,,Positive + mindset drop
Section 9: Combined Intent Voice Commands,"Hooked my drive but bounced back with a reset, focus held",Performance.Negative + Performance.Recovery + Cue.Reset,,Event + recovery + cue
Section 9: Combined Intent Voice Commands,"Two-putt par after calming myself, focus held",Score.Par + Mindset.CalmControl,,Score + mindset
Section 9: Combined Intent Voice Commands,"Birdie after a full visualization, mental win",Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Missed short putt but kept emotions in check, kept breathing",Performance.Negative + Mindset.CalmControl,,Negative + mindset
Section 9: Combined Intent Voice Commands,"Hit the fairway after a trigger word, stayed neutral",Performance.Positive + Cue.TriggerWord,,Outcome + cue
Section 9: Combined Intent Voice Commands,"Saved par with deep breathing, emotional control locked in",Score.Par + Cue.DeepBreath,,Score + cue
Section 9: Combined Intent Voice Commands,"Hit the fairway after a trigger word, bounced back fast",Performance.Positive + Cue.TriggerWord,,Outcome + cue
Section 9: Combined Intent Voice Commands,"Missed fairway but stayed calm, bounced back fast",Performance.Negative + Mindset.CalmControl,,Outcome + mindset
Section 9: Combined Intent Voice Commands,"Hit the fairway after a trigger word, just like I practiced",Performance.Positive + Cue.TriggerWord,,Outcome + cue
Section 9: Combined Intent Voice Commands,"Bogeyed 5 but reset well and stayed calm, which felt great",Score.Bogey + Cue.Reset + Mindset.CalmControl,,Hole + cue + mindset
Section 9: Combined Intent Voice Commands,"Triple on 3 but trusted my pre-shot routine, kept breathing",Score.Triple + Routine.PreShot,,Score + routine
Section 9: Combined Intent Voice Commands,"Scrambled for bogey after a bad tee shot, just like I practiced",Score.Bogey + Performance.Recovery,,Score + recovery
Section 9: Combined Intent Voice Commands,"Two-putt par after calming myself, visualized perfectly",Score.Par + Mindset.CalmControl,,Score + mindset
Section 9: Combined Intent Voice Commands,"Hooked my drive but bounced back with a reset, even with pressure",Performance.Negative + Performance.Recovery + Cue.Reset,,Event + recovery + cue
Section 9: Combined Intent Voice Commands,"Scrambled for bogey after a bad tee shot, which felt great",Score.Bogey + Performance.Recovery,,Score + recovery
Section 9: Combined Intent Voice Commands,Missed the green but let it go quickly,Performance.Negative + Cue.LettingGo,,Event + cue
Section 9: Combined Intent Voice Commands,"Two good shots then lost focus on the approach, mental win",Performance.Positive + Mindset.Distracted,,Positive + mindset drop
Section 9: Combined Intent Voice Commands,"Hit the fairway after a trigger word, even with pressure",Performance.Positive + Cue.TriggerWord,,Outcome + cue
Section 9: Combined Intent Voice Commands,"Triple on 3 but trusted my pre-shot routine, total trust",Score.Triple + Routine.PreShot,,Score + routine
Section 9: Combined Intent Voice Commands,"Two good shots then lost focus on the approach, bounced back fast",Performance.Positive + Mindset.Distracted,,Positive + mindset drop
Section 9: Combined Intent Voice Commands,"Hit the fairway after a trigger word, focus held",Performance.Positive + Cue.TriggerWord,,Outcome + cue
Section 9: Combined Intent Voice Commands,"Scrambled for bogey after a bad tee shot, mental win",Score.Bogey + Performance.Recovery,,Score + recovery
Section 9: Combined Intent Voice Commands,"Double bogey but learned from it, stayed neutral",Score.Double + Summary.Learning,,Score + reflection
Section 9: Combined Intent Voice Commands,"Bogey on the last but kept my focus, kept breathing",Score.Bogey + Mindset.PeakFocus,,Score + mindset
Section 9: Combined Intent Voice Commands,"Scrambled for bogey after a bad tee shot, right?",Score.Bogey + Performance.Recovery,,Score + recovery
Section 9: Combined Intent Voice Commands,"Missed the green but let it go quickly, just like I practiced",Performance.Negative + Cue.LettingGo,,Event + cue
Section 9: Combined Intent Voice Commands,"Two-putt par after calming myself, bounced back fast",Score.Par + Mindset.CalmControl,,Score + mindset
Section 9: Combined Intent Voice Commands,"Birdie after a full visualization, coach",Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Made par even though I was distracted, even with pressure",Score.Par + Mindset.Distracted,,Score + mindset
Section 9: Combined Intent Voice Commands,"Felt scattered and missed the putt, mental win",Mindset.Scattered + Performance.Negative,,Mindset + event
Section 9: Combined Intent Voice Commands,"Mental win after hitting it in the bunker, coach",Performance.Recovery + Summary.Calm,,Recovery + summary
Section 9: Combined Intent Voice Commands,"Missed fairway but stayed calm, right?",Performance.Negative + Mindset.CalmControl,,Outcome + mindset
Section 9: Combined Intent Voice Commands,"Felt scattered and missed the putt, just like I practiced",Mindset.Scattered + Performance.Negative,,Mindset + event
Section 9: Combined Intent Voice Commands,"Bogeyed 5 but reset well and stayed calm, just like I practiced",Score.Bogey + Cue.Reset + Mindset.CalmControl,,Hole + cue + mindset
Section 9: Combined Intent Voice Commands,"Hooked my drive but bounced back with a reset, total trust",Performance.Negative + Performance.Recovery + Cue.Reset,,Event + recovery + cue
Section 9: Combined Intent Voice Commands,"Made bogey but confident I followed my plan, full routine followed",Score.Bogey + Summary.Strategy,,Score + strategy reflection
Section 9: Combined Intent Voice Commands,"Bogeyed 5 but reset well and stayed calm, kept breathing",Score.Bogey + Cue.Reset + Mindset.CalmControl,,Hole + cue + mindset
Section 9: Combined Intent Voice Commands,"Bogeyed 5 but reset well and stayed calm, which felt great",Score.Bogey + Cue.Reset + Mindset.CalmControl,,Hole + cue + mindset
Section 9: Combined Intent Voice Commands,"Bogeyed 5 but reset well and stayed calm, kept breathing",Score.Bogey + Cue.Reset + Mindset.CalmControl,,Hole + cue + mindset
Section 9: Combined Intent Voice Commands,"Made par even though I was distracted, even with pressure",Score.Par + Mindset.Distracted,,Score + mindset
Section 9: Combined Intent Voice Commands,"Two-putt par after calming myself, mental win",Score.Par + Mindset.CalmControl,,Score + mindset
Section 9: Combined Intent Voice Commands,Made par even though I was distracted.,Score.Par + Mindset.Distracted,,Score + mindset
Section 9: Combined Intent Voice Commands,"Made par even though I was distracted, visualized perfectly",Score.Par + Mindset.Distracted,,Score + mindset
Section 9: Combined Intent Voice Commands,"Hooked my drive but bounced back with a reset, mental win",Performance.Negative + Performance.Recovery + Cue.Reset,,Event + recovery + cue
Section 9: Combined Intent Voice Commands,"Saved par with deep breathing, coach",Score.Par + Cue.DeepBreath,,Score + cue
Section 9: Combined Intent Voice Commands,"Hit the fairway after a trigger word, visualized perfectly",Performance.Positive + Cue.TriggerWord,,Outcome + cue
Section 9: Combined Intent Voice Commands,"Scrambled for bogey after a bad tee shot, bounced back fast",Score.Bogey + Performance.Recovery,,Score + recovery
Section 9: Combined Intent Voice Commands,"Missed fairway but stayed calm, even with pressure",Performance.Negative + Mindset.CalmControl,,Outcome + mindset
Section 9: Combined Intent Voice Commands,"Two-putt par after calming myself, just like I practiced",Score.Par + Mindset.CalmControl,,Score + mindset
Section 9: Combined Intent Voice Commands,"Birdie after a full visualization, full routine followed",Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Missed the green but let it go quickly, bounced back fast",Performance.Negative + Cue.LettingGo,,Event + cue
Section 9: Combined Intent Voice Commands,"Par save thanks to my post-shot reset, bounced back fast",Score.Par + Routine.PostShot + Cue.Reset,,Score + routine + cue
Section 9: Combined Intent Voice Commands,Bogey on the last but kept my focus.,Score.Bogey + Mindset.PeakFocus,,Score + mindset
Section 9: Combined Intent Voice Commands,"Birdied 7 after visualizing the shot, focus held",Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Par save thanks to my post-shot reset, kept breathing",Score.Par + Routine.PostShot + Cue.Reset,,Score + routine + cue
Section 9: Combined Intent Voice Commands,"Bogeyed 5 but reset well and stayed calm, coach",Score.Bogey + Cue.Reset + Mindset.CalmControl,,Hole + cue + mindset
Section 9: Combined Intent Voice Commands,"Hooked my drive but bounced back with a reset, full routine followed",Performance.Negative + Performance.Recovery + Cue.Reset,,Event + recovery + cue
Section 9: Combined Intent Voice Commands,Double bogey but learned from it,Score.Double + Summary.Learning,,Score + reflection
Section 9: Combined Intent Voice Commands,"Saved par with deep breathing, and stayed in it",Score.Par + Cue.DeepBreath,,Score + cue
Section 9: Combined Intent Voice Commands,"Missed fairway but stayed calm, coach",Performance.Negative + Mindset.CalmControl,,Outcome + mindset
Section 9: Combined Intent Voice Commands,"Missed short putt but kept emotions in check, which felt great",Performance.Negative + Mindset.CalmControl,,Negative + mindset
Section 9: Combined Intent Voice Commands,"Saved par with deep breathing, which felt great",Score.Par + Cue.DeepBreath,,Score + cue
