Section,Phrase,Intent,Tags,Notes
Section 10: Practice-to-FoCoMap Voice Commands,"Add this bunker practice as recovery training, pre-shot prep",Journal.Practice.RecoveryShots + Map.Tag.Recovery,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Mark alignment practice as a reset success, to review later",Journal.Practice.Alignment + Map.Add.ResetSuccess,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark that focus game with my coach for review, to review later",Journal.Practice.CoachDrills + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Add today’s dispersion tracking as a data insight, coach",Journal.Practice.Stats + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin my tournament simulation as a pressure drill, coach",Journal.Practice.Pressure + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Mark that focus game with my coach for review, confidence drill",Journal.Practice.CoachDrills + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Tag that range session for review, building routine",Journal.Practice.Range + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark my breathing practice as a calm focus, mental boost",Journal.Practice.Breathing + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,Pin that wedge drill as a focus win,Journal.Practice.Wedge + Map.Add.FocusWin,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Highlight today’s tempo work as mental growth, progress marker",Journal.Practice.Range + Map.Add.GrowthLabel,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Tag slow-motion swings as a reset routine, progress marker",Journal.Practice.SlowMotion + Map.Add.ResetSuccess,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin today’s mental checklist as a calm pressure win, calm practice",Journal.Practice.MentalRoutine + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,Add this short-game challenge to my FoCoMap.,Journal.Practice.ShortGame + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Tag that range session for review, improvement log",Journal.Practice.Range + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Tag that range session for review, building routine",Journal.Practice.Range + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Highlight today’s tempo work as mental growth, progress marker",Journal.Practice.Range + Map.Add.GrowthLabel,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Add this short-game challenge to my FoCoMap, confidence drill",Journal.Practice.ShortGame + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin that wedge drill as a focus win, to help next round",Journal.Practice.Wedge + Map.Add.FocusWin,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin this skills challenge as a confidence boost, growth moment",Journal.Practice.SkillsChallenge + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Add today’s dispersion tracking as a data insight, success",Journal.Practice.Stats + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Add today’s cue testing as a visualization success, pre-shot prep",Journal.Practice.VisualCues + Map.Tag.Visualization,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,Add this bunker practice as recovery training.,Journal.Practice.RecoveryShots + Map.Tag.Recovery,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Tag slow-motion swings as a reset routine, pre-shot prep",Journal.Practice.SlowMotion + Map.Add.ResetSuccess,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark my breathing practice as a calm focus, pre-shot prep",Journal.Practice.Breathing + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,Pin that wedge drill as a focus win,Journal.Practice.Wedge + Map.Add.FocusWin,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Add this short-game challenge to my FoCoMap, pre-shot prep",Journal.Practice.ShortGame + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Highlight today’s tempo work as mental growth, pre-shot prep",Journal.Practice.Range + Map.Add.GrowthLabel,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,Pin this skills challenge as a confidence boost.,Journal.Practice.SkillsChallenge + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Pin this skills challenge as a confidence boost, to help next round",Journal.Practice.SkillsChallenge + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Add this bunker practice as recovery training, calm practice",Journal.Practice.RecoveryShots + Map.Tag.Recovery,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Mark this putting drill as a mental breakthrough, to review later",Journal.Practice.Putting + Map.Add.Breakthrough,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Tag that range session for review, calm practice",Journal.Practice.Range + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Highlight today’s tempo work as mental growth, building routine",Journal.Practice.Range + Map.Add.GrowthLabel,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Add this short-game challenge to my FoCoMap, growth moment",Journal.Practice.ShortGame + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark alignment practice as a reset success, calm practice",Journal.Practice.Alignment + Map.Add.ResetSuccess,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Add this bunker practice as recovery training, to help next round",Journal.Practice.RecoveryShots + Map.Tag.Recovery,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Pin my tournament simulation as a pressure drill, pre-shot prep",Journal.Practice.Pressure + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Pin this skills challenge as a confidence boost, success",Journal.Practice.SkillsChallenge + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Highlight today’s tempo work as mental growth, calm practice",Journal.Practice.Range + Map.Add.GrowthLabel,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Add this bunker practice as recovery training, to help next round",Journal.Practice.RecoveryShots + Map.Tag.Recovery,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Tag that range session for review, growth moment",Journal.Practice.Range + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin my tournament simulation as a pressure drill, improvement log",Journal.Practice.Pressure + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Add this short-game challenge to my FoCoMap, calm practice",Journal.Practice.ShortGame + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Add today’s cue testing as a visualization success, progress marker",Journal.Practice.VisualCues + Map.Tag.Visualization,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,Add this short-game challenge to my FoCoMap,Journal.Practice.ShortGame + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin my tournament simulation as a pressure drill, improvement log",Journal.Practice.Pressure + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Pin my tournament simulation as a pressure drill, to help next round",Journal.Practice.Pressure + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Pin my tournament simulation as a pressure drill, calm practice",Journal.Practice.Pressure + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Mark this putting drill as a mental breakthrough, progress marker",Journal.Practice.Putting + Map.Add.Breakthrough,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,Pin my tournament simulation as a pressure drill,Journal.Practice.Pressure + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Pin my tournament simulation as a pressure drill, progress marker",Journal.Practice.Pressure + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,Add today’s dispersion tracking as a data insight.,Journal.Practice.Stats + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,Pin my tournament simulation as a pressure drill for tracking,Journal.Practice.Pressure + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Pin that wedge drill as a focus win, building routine",Journal.Practice.Wedge + Map.Add.FocusWin,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark that focus game with my coach for review, confidence drill",Journal.Practice.CoachDrills + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin today’s mental checklist as a calm pressure win, improvement log",Journal.Practice.MentalRoutine + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Add today’s cue testing as a visualization success, improvement log",Journal.Practice.VisualCues + Map.Tag.Visualization,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark my breathing practice as a calm focus, progress marker",Journal.Practice.Breathing + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Mark this putting drill as a mental breakthrough, to review later",Journal.Practice.Putting + Map.Add.Breakthrough,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Tag slow-motion swings as a reset routine, to help next round",Journal.Practice.SlowMotion + Map.Add.ResetSuccess,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin this skills challenge as a confidence boost, to help next round",Journal.Practice.SkillsChallenge + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Tag slow-motion swings as a reset routine, progress marker",Journal.Practice.SlowMotion + Map.Add.ResetSuccess,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,Add this short-game challenge to my FoCoMap,Journal.Practice.ShortGame + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Tag that range session for review, calm practice",Journal.Practice.Range + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark alignment practice as a reset success, to review later",Journal.Practice.Alignment + Map.Add.ResetSuccess,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin this skills challenge as a confidence boost, improvement log",Journal.Practice.SkillsChallenge + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,Add this short-game challenge to my FoCoMap,Journal.Practice.ShortGame + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark this putting drill as a mental breakthrough, to review later",Journal.Practice.Putting + Map.Add.Breakthrough,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Add today’s dispersion tracking as a data insight, mental boost",Journal.Practice.Stats + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin today’s mental checklist as a calm pressure win, improvement log",Journal.Practice.MentalRoutine + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Mark my breathing practice as a calm focus, to review later",Journal.Practice.Breathing + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Pin this skills challenge as a confidence boost, confidence drill",Journal.Practice.SkillsChallenge + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,Mark this putting drill as a mental breakthrough for tracking,Journal.Practice.Putting + Map.Add.Breakthrough,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin this skills challenge as a confidence boost, success",Journal.Practice.SkillsChallenge + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,Tag slow-motion swings as a reset routine,Journal.Practice.SlowMotion + Map.Add.ResetSuccess,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin today’s mental checklist as a calm pressure win, improvement log",Journal.Practice.MentalRoutine + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Add today’s dispersion tracking as a data insight, progress marker",Journal.Practice.Stats + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin today’s mental checklist as a calm pressure win, success",Journal.Practice.MentalRoutine + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Mark my breathing practice as a calm focus, calm practice",Journal.Practice.Breathing + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Pin today’s mental checklist as a calm pressure win, mental boost",Journal.Practice.MentalRoutine + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Add this bunker practice as recovery training, coach",Journal.Practice.RecoveryShots + Map.Tag.Recovery,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,Pin my tournament simulation as a pressure drill for tracking,Journal.Practice.Pressure + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,Pin my tournament simulation as a pressure drill.,Journal.Practice.Pressure + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Add today’s dispersion tracking as a data insight, success",Journal.Practice.Stats + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark that focus game with my coach for review, calm practice",Journal.Practice.CoachDrills + Map.Add.ForReview,,Practice + map
